UNIPROT	Entrez	symbol	OV_01OV007_N	OV_17OV003_N	OV_01OV023_N	OV_17OV005_N	OV_01OV017_N	OV_11OV002_N	OV_01OV029_N	OV_14OV011_N	OV_17OV004_N	OV_01OV039_N	OV_15OV001_N	OV_01OV013_N	OV_11OV010_N	OV_01OV019_N	OV_01OV008_N	OV_14OV029_N	OV_01OV010_N	OV_17OV002_N	OV_17OV001_N
Q9HAU0	54477	PLEKHA5	-0.058657482	0.424094544	0.30783988	0.179048676	0.549184691	0.447874531	0.674954608	0.639027053	-0.129037664	0.979622509	0.300237441	0.242028036	0.507800954	0.667886612	-0.467548906	0.554824377	-0.057105891	0.107108923	0.109625115
Q9HAU5	26019	UPF2	0.155128609	0.074329598	0.067865576	0.104501404	0.226175	-0.167169035	0.293062221	0.031950143	0.223690475	0.054357961	0.1890267	-0.226596049	0.217292987	0.18118707	0.042865273	-0.189684034	-0.627389118	0.128382225	0.263949531
Q9HAU6	59347	TPT1P8	0.656973134	0.448316979	1.115019388	1.202722871	-0.506828886	0.516205395	-0.315880307	-1.0367701	0.774657008	0.840168839	-0.849884082	-1.405317969	-1.868948031	-0.010383322	0.329094328	NA	NA	NA	-0.681097282
Q9HAU8	57140	RNPEPL1	0.234167233	0.445032039	0.606801822	-0.14887627	0.377464379	0.406953224	0.539759443	0.021177193	-1.477307856	NA	NA	0.579701523	0.386904894	0.623740317	0.679447702	0.697154134	1.467739839	NA	1.108528965
Q9HAV0	59345	GNB4	-0.199800453	0.50874976	0.778236883	0.415195057	1.131112185	0.694593834	0.97124907	0.405372985	0.794361083	0.971766471	1.064694953	0.609326325	1.057444061	0.832546115	0.703454728	0.619617381	0.63342966	0.302789269	0.376125637
Q9HAV4	57510	XPO5	-0.564980922	-0.34009063	-0.109894363	-0.318984462	-0.20976139	-0.570101563	-0.308077299	-0.093807521	-0.35028203	-0.612406522	-0.266360611	-0.497382967	-0.209794976	-0.052445574	-0.089563	-1.187266263	-0.69891099	-0.604336646	-0.042409075
Q9HAV7	80273	GRPEL1	-0.256687399	-1.045811095	-0.32786146	-0.685699794	-0.560055037	-0.383791441	-0.909001086	-0.52578369	-1.213773956	-0.853022465	-0.83607458	-1.190255228	-1.119145465	-1.017407649	-0.909810411	-0.612429249	-1.000593503	-1.555739189	-0.354893548
Q9HB07	60314	MYG1	-0.566622701	-0.119087373	-0.181550854	-0.059970986	-0.052803143	0.070153882	0.108902233	-0.234438048	0.080429886	0.039698862	0.065282352	-0.115090206	-0.170337696	0.191322894	-0.485600625	-0.10284747	0.011849091	-0.152650766	0.860906525
Q9HB19	59339	PLEKHA2	-0.01899685	-0.268263139	0.171840467	-0.808441364	0.519092241	0.621784727	0.289010486	0.398248982	-0.559464249	0.151065458	-0.181725729	-0.100947111	0.123432504	0.114250154	-0.01020017	0.251410404	-0.098290345	0.029502609	-0.149326386
Q9HB21	59338	PLEKHA1	0.312767922	0.272313347	-0.514016396	1.152032479	-1.784921988	-1.789066277	-0.010274008	0.285970961	-0.226306398	-0.060192592	-0.107726767	-0.113293349	-0.094708932	-0.170741882	-0.006936002	0.373281705	0.10056415	0.59902208	-0.718353009
Q9HB40	59342	SCPEP1	-0.461491516	0.394550937	0.244994319	-0.110394648	0.190157162	0.353208726	0.125933373	-0.097348568	0.396409352	-0.276161714	-0.219831505	-0.426763132	-0.164379047	0.20646951	-0.46271797	0.155585865	-0.473804864	-0.563362194	0.072906901
Q9HB58	3431	SP110	0.420532064	1.17955495	0.904041164	1.035670484	0.551320929	0.367962735	-0.077709437	0.532257386	-0.049914813	0.581816034	-0.159004439	0.332309981	0.022767944	-0.136998409	0.55026574	0.328497804	-0.328057959	0.256792142	0.582466194
Q9HB71	27101	CACYBP	-0.999136747	-0.555929623	-0.344622129	-0.422817659	-0.604699982	-0.08362913	-0.699365262	-0.467776413	-0.705029123	-0.669920111	-0.940777429	-0.063170311	-0.339783388	-0.225669936	-0.250118707	-0.81603332	-1.188193287	-0.942026465	0.269340981
Q9HB90	64121	RRAGC	0.562701621	0.257455049	0.535655626	0.680923242	0.469265751	0.744786553	0.489777899	0.314876227	0.317390267	0.406535004	0.156927535	0.693998911	0.470806203	0.214277994	-0.267195274	0.326965819	-0.170691966	-0.05746285	0.312546066
Q9HBE1	23598	PATZ1	NA	NA	NA	NA	-0.522435714	0.091378288	0.382131916	-0.106015931	0.346260302	0.208193591	0.394189979	-0.397499334	-0.300624457	0.154786291	-0.091601997	0.321029026	0.786203372	0.165142237	-0.246073305
Q9HBF4	53349	ZFYVE1	0.761394116	0.260812871	0.222469927	0.40807799	0.486207444	0.557417789	0.25168463	0.382481781	0.667408389	0.271269232	0.024048293	0.403866262	0.34283043	0.435234512	0.918702175	0.429736332	0.410821105	0.446767713	0.484347617
Q9HBG6	55764	IFT122	0.159368454	0.454012017	0.232249286	-0.076358956	-0.716371787	0.147633839	0.700748961	0.322026507	0.426859368	0.098516657	0.856495979	-0.068851266	0.497549592	1.183127282	0.425298722	0.657896833	0.34946622	-0.485381606	0.232795843
Q9HBH0	54509	RHOF	0.611153623	1.054702296	0.563101913	0.871871153	0.371563526	0.182844792	-1.411384978	0.120735773	0.192907228	0.126279244	-0.153835013	0.738308169	0.299126337	-0.091017668	0.217733854	0.648133624	0.676986197	0.24076156	-0.014436691
Q9HBH1	64146	PDF	0.027824878	0.663357875	0.139944689	0.589322207	0.573004067	0.596728081	0.01602669	0.287329597	0.568685244	0.095753819	-0.226788795	0.134247448	0.537954954	-0.845627739	-1.169634125	0.251255572	0.706463557	0.330223296	-0.230070435
Q9HBH5	57665	RDH14	0.463239741	0.235848784	0.380725778	0.23129198	0.442977665	0.406470566	0.444690907	0.44551886	0.297667693	0.381603584	0.333212703	0.176297711	0.059207985	0.623219645	0.527766907	0.329094553	0.433712483	0.502429585	1.722405806
Q9HBI0	64098	PARVG	-0.104049926	-0.379220891	0.703003803	-0.152273632	0.106023855	-0.098244238	-0.502463979	-0.927976734	-0.565840446	-0.216176946	-0.316066743	-0.204301582	0.15264669	0.032161769	0.611136343	0.16935	0.270567364	-0.850768324	0.343026219
Q9HBI1	29780	PARVB	0.878756945	0.927338979	1.081670042	1.079590257	0.377603692	1.323475389	0.928653554	1.242319221	1.053977589	0.579120441	1.226245218	1.242818127	0.971245661	0.658900128	1.498793599	0.936249534	1.606986686	0.909383985	1.372003987
Q9HBI6	57834	CYP4F11	-0.39380738	0.599207722	-0.132298682	0.18863767	NA	NA	NA	NA	-1.700475293	-0.330432337	-0.37420096	NA	NA	-0.776695246	-2.89190842	0.739581201	0.492582598	0.101449293	0.023446761
Q9HBK9	57412	AS3MT	0.831601208	0.570297408	0.506083268	0.394398372	-0.008279909	-0.198199027	0.729715445	0.115087251	0.168931416	0.106148467	0.650180592	0.47237109	0.522349734	0.107759571	0.729474705	0.708727761	0.487693941	0.602264479	0.507556014
Q9HBL0	7145	TNS1	1.103468351	1.266531605	1.079642191	1.031256711	0.970661422	1.408540821	1.576793866	0.985303405	0.566453483	1.280254905	1.504907847	1.217695788	1.486061598	1.413938957	1.000670016	1.188770128	0.280128318	0.579401663	1.797681646
Q9HBL7	55848	PLGRKT	0.243181808	0.096035824	0.427182381	0.426060576	0.02196817	0.374909174	0.385191236	0.589091765	0.3795673	0.241835303	0.71114275	0.389071721	0.316673348	-0.669683273	-0.151381386	0.323716303	0.601574066	0.576443709	1.353629105
Q9HBL8	57407	NMRAL1	0.061936751	0.055349426	0.138898865	0.529091986	0.11429245	0.120069872	0.552975944	0.055982832	0.267287108	0.535797809	0.460142271	0.345710949	-0.016822701	0.802898197	0.180382616	0.307712662	0.093052891	-0.475749456	-0.683146937
Q9HBM0	55591	VEZT	0.587186428	0.89408456	0.669585981	0.288133571	-1.066130654	0.838608253	0.325159188	0.347743917	-1.226157623	0.30443768	0.457200842	0.643140747	0.38708555	0.27416334	0.157728826	0.413424988	0.774986819	1.144520102	0.158590684
Q9HBM1	57405	SPC25	NA	0.052402334	-0.418099275	-1.062746732	-0.335469906	0.485671693	NA	NA	0.591689905	-0.896647317	-2.391548181	-0.164115387	-1.452248532	-0.912350179	-0.312463494	0.622953791	-0.176980157	-2.802569253	-0.048521112
Q9HBM6	51616	TAF9B	-0.302997904	-0.177613631	-0.087815195	-0.435442615	-1.209948379	-2.703920881	0.128408516	0.014146971	-0.480775045	0.602263916	0.106692602	0.879815526	0.564167304	-0.829369007	1.113474129	-0.557801216	0.414131005	-0.053712737	0.984892709
Q9HBR0	124565	SLC38A10	0.504806242	0.476203191	0.555273974	0.36673423	0.544913608	0.52257519	0.357195673	0.808618248	0.700261781	0.716343702	0.346868567	0.569119662	0.643537725	-0.141871754	0.283708869	-0.443340069	-0.158166117	0.847280264	-0.025117619
Q9HBU6	55500	ETNK1	-0.223508693	0.806116153	-0.038015493	-1.48056547	-0.011845372	-0.296555265	-0.312074974	-0.797575281	0.423853805	NA	0.321009207	-0.727965642	0.10773856	0.46517635	-0.82916481	-1.264405974	1.038197978	0.131847589	-0.799939165
Q9HC07	55858	TMEM165	0.322953591	-0.092716957	0.000670524	-0.244263733	-0.331072361	-0.348812583	-0.263299613	0.287611916	-0.631278567	-0.056143357	0.200687854	-0.342186943	0.015356901	-0.627092127	0.335937635	-0.441846135	0.082202932	0.628792825	-0.733174272
Q9HC16	60489	APOBEC3G	-0.321201621	-0.170794905	0.249865056	2.756637105	0.469470133	-0.330790374	0.250827512	-0.098767479	-0.628242115	0.131038658	0.489997425	-0.318464242	-0.755392593	0.475225112	-0.490594806	0.330841558	-0.038634038	0.015301284	0.196067411
Q9HC21	60386	SLC25A19	0.634455753	-0.152674261	0.30010333	-0.55740032	-0.290479089	0.111468007	-0.712768805	0.374451114	0.195271673	-0.020476312	-0.184627458	0.336627791	-0.721396246	0.257515171	0.144000939	0.30698579	-0.163918842	0.732417048	0.324030695
Q9HC35	27436	EML4	-0.123262882	-0.314390113	0.229661184	-0.024031131	-0.444152929	-0.318091488	-0.459213732	-0.155277649	-0.174560305	0.109986353	-0.419283176	-0.258839523	0.056321592	-0.297480419	-0.155212707	-0.080990195	0.248382478	0.089283947	0.258766366
Q9HC36	55178	MRM3	0.009379498	0.618148262	0.299626511	0.234207899	0.216688972	-0.095321183	0.369676444	0.513117696	0.027922422	-0.27566582	-0.505405544	0.554774813	0.148686853	0.023532586	-0.51682469	-0.259547557	0.039165989	-0.115085385	0.27661226
Q9HC38	51031	GLOD4	-0.363399087	0.048402826	0.06359801	0.148205894	0.140426955	0.328661872	0.369039661	0.099117858	-0.358744655	0.057555641	0.097059205	-0.089778888	0.232918691	0.084200156	-0.204479856	-0.052984011	-0.785211911	-0.402169134	0.49154061
Q9HC52	57332	CBX8	-0.235387042	-0.748256803	-1.077481862	-0.161130462	-1.219945281	-1.665356196	-1.130337997	-0.687294722	-1.469470135	-0.146806067	-0.118309912	-0.529664489	-0.119547721	-0.897071324	-0.746423452	-0.451135109	-0.12957538	-0.024942848	-0.722206167
Q9HC62	59343	SENP2	0.111219122	NA	NA	NA	NA	NA	-0.227364143	-0.688700866	0.31999834	0.410585337	NA	0.806449588	0.641108623	0.165441489	0.379330108	0.124906561	-0.809200881	0.296524232	0.401967114
Q9HC78	26137	ZBTB20	NA	0.90221667	0.320211823	0.408248644	NA	NA	1.470778876	1.036713868	NA	1.07430371	0.723686895	0.675690064	0.986644799	-0.053247645	0.763700542	0.167820993	-0.814857794	0.196985219	0.764235574
Q9HC84	727897	MUC5B	-0.413458838	-0.494228492	-0.886103892	-0.094560566	0.856582868	-1.45667278	-0.266564293	-0.620539077	-0.208711982	-2.028995907	-3.13275791	0.052515018	-0.33097347	-1.68058765	-0.550059239	-0.470107125	0.203461216	0.791874403	1.13257624
Q9HC98	10783	NEK6	0.145559766	NA	NA	NA	0.929583076	0.160987821	0.091543553	0.224866335	NA	-0.755850515	0.215156972	0.319208009	0.166604147	0.546799992	1.128496809	NA	NA	0.945396073	0.235208061
Q9HCB6	10418	SPON1	-0.229763432	-1.290276549	0.145786021	-0.473688025	-1.045555066	-1.288062237	-0.307805259	-1.641391416	-0.143302536	0.078544197	-0.683570728	-0.837815373	-0.003003087	0.100224003	-0.589213302	-1.310268023	-0.736166096	-0.041779243	-1.134335275
Q9HCC0	64087	MCCC2	0.382344227	0.203699981	0.0502796	0.354682096	-0.175828864	-0.027842525	-0.455854425	0.407916372	0.242866852	-0.249131901	-0.006989911	0.345557891	-0.345063935	-0.39668421	-0.047739492	-0.406448476	-0.091185211	-0.321043879	-1.174433164
Q9HCD5	57727	NCOA5	-0.085899025	-0.223918768	-0.526001281	0.004157726	0.023590642	-0.046395651	-0.55462064	-0.143976322	-0.152752992	-0.047366435	-0.165810065	0.000746036	0.039759908	0.042833139	-0.188164212	-0.252624136	-0.035245203	0.40597524	0.291074923
Q9HCD6	26115	TANC2	0.384079587	0.485009475	-0.369394349	-0.3664193	-0.233363643	-0.154600184	0.356043365	0.412985045	0.580363983	0.167385588	0.2271247	0.26139382	0.360652572	0.182873584	0.413809271	-0.407645714	0.096333512	0.272148392	0.399867016
Q9HCE0	57724	EPG5	0.875956217	1.07145349	0.408300338	0.11988531	0.622472325	0.404612555	0.191911614	0.01716582	0.02890044	-0.111060048	0.036438299	-0.438211063	-0.304521131	0.301135733	-0.262739473	0.434519657	0.7004631	0.277925752	0.377440116
Q9HCE1	4343	MOV10	-0.131521379	0.117550236	0.011256213	0.034774455	0.124612621	0.168533226	0.126993114	0.166369287	0.248267976	0.086923925	-0.035004275	-0.114739717	0.208477588	0.09801601	0.276322648	0.013837837	0.021997441	0.058372767	0.098138531
Q9HCE3	55205	ZNF532	0.994419481	1.572064967	0.163546857	-0.006078	0.702624664	0.530672905	0.108019186	0.605344141	0.319532081	0.376396746	0.102208322	0.430175004	0.17624409	0.235930939	0.203933726	0.461890903	-0.569856667	0.252919057	-0.242377648
Q9HCE5	57721	METTL14	-0.458829789	0.636596529	0.251748531	0.367287923	-0.11091521	-0.052969414	0.500575701	0.147158078	0.050598095	0.085585878	0.23458403	-0.458412649	0.145672872	0.214750765	-0.316709327	-0.193698402	-0.157207212	-0.183587009	0.784964202
Q9HCE6	55160	ARHGEF10L	0.717775985	0.679889113	1.032939646	0.852161542	1.372621824	0.811984615	0.630127402	1.058899359	1.179480326	0.927753377	0.995656423	0.245645164	0.677042346	0.942438939	0.578411979	0.536336732	1.016453574	-0.141079296	1.103554138
Q9HCG7	57704	GBA2	0.412788402	0.39818828	-0.354625058	0.060980346	-1.377315859	-0.347383977	1.114482918	0.623787686	4.228407168	-0.605411773	0.546865934	NA	NA	0.397871774	1.059373507	NA	NA	0.480820703	-0.549083615
Q9HCG8	57703	CWC22	0.207436666	-0.143827929	-0.092039668	0.117409421	0.141286914	0.406635165	0.085355866	0.15473409	0.493625822	0.276236265	0.296814451	0.210229435	-0.03708924	0.291507234	-0.164413543	0.145607259	-0.240053346	0.572414013	0.352299363
Q9HCH0	57701	NCKAP5L	-0.023636571	0.22696288	-0.365238185	-0.736145057	0.275295519	1.242727081	0.25611567	0.710842475	0.489057273	0.676472696	0.286890983	0.462375433	0.369222322	-0.418249402	0.795362287	NA	NA	NA	-0.141343807
Q9HCH5	54843	SYTL2	NA	2.555419821	-0.183893998	0.320936409	0.818447425	0.959359416	NA	NA	NA	0.788599879	NA	2.533138913	1.296789569	0.036574717	1.635508428	1.176188524	1.29010163	1.374558668	0.869339367
Q9HCI7	55167	MSL2	NA	0.48732132	0.027185451	0.474453418	-0.462638916	-0.069055277	-0.410431799	0.583633279	0.803881228	0.301833538	0.093826905	0.600476521	1.198464948	0.298055984	0.953587617	-0.277936049	-0.55833152	0.080135881	0.215234571
Q9HCJ3	55225	RAVER2	0.365356016	0.600717177	0.304001381	0.037098638	0.831381136	0.143243865	0.55005027	0.69011904	0.74240661	0.634183701	0.595752956	-0.752752531	-0.358842208	0.679581932	0.6150917	NA	NA	NA	0.619617002
Q9HCK8	57680	CHD8	0.568129703	0.319663851	-0.244558712	-0.245468077	0.027918843	-0.019938933	0.14115846	0.408074802	0.015421551	0.37126607	0.25349267	0.705329198	0.308921349	0.16039281	0.280644751	0.540007896	0.654932741	0.592384248	-0.361608135
Q9HCL2	57678	GPAM	1.587174928	0.572169871	1.165157385	1.040942247	NA	NA	0.279304946	1.655316551	0.007912803	1.358897249	-0.024111523	1.456157615	0.578975515	-0.418955926	-0.040700448	0.432496119	0.149283889	0.445290292	NA
Q9HCM1	55196	RESF1	NA	NA	NA	NA	1.186027826	1.165548123	-0.417315849	-0.115266491	0.72552485	NA	0.278167876	-1.332817043	-0.467514066	-0.162819975	0.904329693	-0.99580312	-0.955748424	0.721226941	-0.222028305
Q9HCM2	91584	PLXNA4	0.568346688	0.588008805	0.743250566	1.230269286	-0.003280219	1.254261476	NA	NA	-1.788506181	1.534847317	0.159955324	NA	NA	0.589547484	-5.56415853	-0.428353692	-5.111813887	-1.758747718	0.90517643
Q9HCM4	57669	EPB41L5	0.076212483	0.541550463	0.29183193	0.26365555	0.174231302	0.559535968	0.532862988	0.695008473	0.637739385	0.27157872	0.295959534	0.123386655	-0.199946717	-0.268079826	0.226084186	1.006377943	0.428055303	0.738435807	0.124939623
Q9HCN4	11321	GPN1	0.878217559	0.738441495	0.603516863	0.061895435	0.68599052	0.424069974	0.235856826	0.335599431	0.243762485	0.547550491	0.35174322	0.498412099	0.394619875	0.048302507	0.328935817	0.342116776	0.263702339	0.614772254	0.326314484
Q9HCN8	23753	SDF2L1	-0.401508899	-0.394190776	-0.669379716	-0.373720064	-0.384756508	0.017885852	-0.23365898	-0.122076939	0.352111725	-0.389681791	-0.0656799	0.145668414	0.155834799	-0.657942139	-0.12505987	0.081242474	-1.225196277	0.323406374	-0.204602232
Q9HCS5	64097	EPB41L4A	0.509234735	NA	NA	NA	0.854954766	-0.84469108	0.48346837	-0.025265719	0.27705648	NA	0.092531748	-0.106841494	-0.005804639	0.265586527	0.047839948	0.956424363	0.599595361	0.421335337	0.570829682
Q9HCS7	56949	XAB2	0.425322769	0.260320745	0.331312409	0.168132152	0.229580925	0.103992649	0.316259317	0.298298952	0.25558917	0.333467533	0.303593562	0.121775664	0.342212218	0.346231659	0.390566403	0.089657751	-0.04139696	0.037327787	0.54896134
Q9HCU0	57124	CD248	1.169388588	1.261615934	0.83129304	1.11392862	1.107567813	1.110220437	1.135797868	0.675495908	1.518198285	1.808917622	1.84109381	1.416739094	1.386584125	1.748881475	1.436730086	1.341934344	0.227494873	1.275096605	0.589308709
Q9HCU4	1952	CELSR2	0.055847807	0.075788449	-0.287420349	0.1868678	0.204824356	0.344868086	0.087491224	0.043570484	0.142535295	0.185968701	0.168487775	-0.083194831	0.077357201	-0.008411367	0.233864603	-0.302115115	0.305327956	0.301582977	0.349115726
Q9HCU5	10113	PREB	0.531461086	0.197109256	0.308526157	-0.00641627	-0.164605594	0.40806992	0.406411211	0.73353391	0.276605357	0.399202685	0.425579619	0.457424289	0.653367585	0.425270715	0.575133738	0.659473632	0.674207415	0.203538753	0.73788021
Q9HCU8	57804	POLD4	NA	0.566805195	-0.162809623	0.141587749	-0.059111019	0.564511722	0.264894146	-0.000517501	-0.122094784	NA	-0.373833811	-0.446034907	-0.222607865	-0.833482362	0.333167628	-0.14108607	0.306537847	-0.067968997	0.115708213
Q9HCU9	25855	BRMS1	NA	NA	NA	NA	0.549419602	-0.119083428	NA	0.299247666	0.278126483	-1.358707504	-1.131383084	0.498611909	0.277557148	NA	NA	0.073630907	-1.095765312	0.418054418	-0.757225022
Q9HCY8	57402	S100A14	-0.288526381	-0.130329218	-0.243367945	1.462113544	1.981183722	-1.190435325	-0.192460493	-1.675076798	1.587023137	1.84124394	-0.850907107	-0.024399321	-0.605014063	-0.716929163	-0.431262329	-0.00467614	-0.51656158	1.085896576	-0.050275741
Q9HD15	10011	SRA1	0.302955088	1.37657925	-0.654387858	0.901129257	-0.231223136	-1.202706673	-0.13067457	-0.14735775	-0.178876851	0.221900533	0.22352605	0.378837621	0.113788464	-0.153840744	0.092423131	0.435785374	0.746200856	0.706731194	-0.241627045
Q9HD20	57130	ATP13A1	0.08513048	0.365903961	0.21272978	0.08559874	0.474849804	-0.053286288	0.310324351	0.199147186	0.233746873	0.169794798	0.063202574	-0.132352784	-0.161043811	-0.019423354	0.074495188	0.082338933	0.42314051	0.012760426	0.333021948
Q9HD23	57380	MRS2	-0.670937853	0.479617324	-0.076603255	-0.194491572	0.037185922	0.045012444	-0.602722292	-0.067971981	NA	0.093037088	0.591248701	-0.27410786	-0.802763795	0.063643998	1.568070991	0.249420247	0.365359633	0.438705605	0.007846364
Q9HD26	57120	GOPC	-0.123454789	0.008722252	-0.923668137	-0.354575627	-0.155447341	-0.229346213	-0.35539405	-0.196983273	-0.669455843	-0.011972915	-0.485566524	-0.521664036	-0.355796503	-0.723676997	0.015726103	-0.241752253	-0.130165772	-0.302501725	-0.614091737
Q9HD33	57129	MRPL47	-0.458468106	-0.635324887	-0.729289064	-0.323333225	-0.06370499	-0.375575766	-0.651769893	-0.407719117	-0.387767402	-0.878678661	-0.238751974	-0.406587857	-0.596325309	-0.12228509	-0.506538243	-0.304429912	-1.166702888	-0.166211221	0.235650147
Q9HD34	57128	LYRM4	-0.537636686	-0.43027239	-0.494672643	-0.552902499	-0.212804856	0.097229956	-0.057884829	-0.188390201	-0.237827062	-1.184224947	-1.046887858	0.654950627	0.285023372	-0.348539119	-1.411417181	0.432876126	0.767479894	0.744556391	0.269952418
Q9HD40	51091	SEPSECS	0.276567375	0.6393238	0.454435929	0.196523243	0.632274312	0.514080675	0.659848814	0.63581954	0.291090348	0.903579439	0.934188647	0.282832117	0.657336257	0.576890045	0.318351445	0.374196265	0.166547938	-0.106551827	0.081161248
Q9HD42	5119	CHMP1A	-0.95408405	-0.216203787	-0.140641914	-0.182394728	0.119935914	0.206045595	0.171010415	0.124682422	0.086362432	0.112698554	0.121951505	-1.212380588	-0.096165464	0.193629478	-1.012548034	0.078690693	0.151448346	0.083625007	-0.090104465
Q9HD45	56889	TM9SF3	0.047794086	-0.418405982	0.342873183	0.035531797	0.066059114	-0.067154692	-0.080309418	-0.10438247	0.207115504	-0.385267829	0.190323844	-0.201728862	-0.054254224	0.135789885	-0.702492149	0.185315173	0.090145929	-0.062662598	-0.365178436
Q9HD67	4651	MYO10	-0.106078324	0.404806533	-0.596848368	0.318740942	NA	NA	-0.43537556	0.085428227	0.15235401	-0.50246951	-0.263362739	0.004126914	0.24380553	-0.134451359	-0.736145363	0.493925701	0.15028082	1.232173199	-0.213582153
Q9HD89	56729	RETN	1.523765539	0.061130796	1.718998255	0.911969074	-0.996272236	0.710759974	-0.146123559	1.30383674	-0.783692355	-0.745334545	0.753613694	1.885290245	0.91762988	0.536967222	0.680378568	1.588701891	0.785790113	0.844968617	NA
Q9HDC9	57136	APMAP	0.592211596	-0.048825945	0.48755898	0.430924556	-0.072578659	0.279236654	0.065240045	0.8765743	0.279705231	-0.03681402	-0.112662233	0.828827124	0.472966164	0.033572536	-0.103578057	0.173659427	0.047445928	0.195980914	0.138367874
Q9NNW5	11180	WDR6	0.700370394	0.3922243	-0.331174721	-0.0934776	0.178266501	0.286439937	0.304720585	0.338965353	-0.189071362	0.274350644	0.224820588	0.135344404	0.653618609	-0.040708844	0.461613819	0.145759397	0.486545382	0.513021945	0.300762466
Q9NNW7	10587	TXNRD2	-0.156336057	0.026136402	-0.592848769	0.223002765	-0.717753025	-0.469365297	-0.456618346	0.229468363	-0.768744556	-0.59822429	-0.028211836	-0.179636115	-0.046298377	-0.380264849	-0.378261281	-0.341838031	-0.333077475	0.089564831	0.156688229
Q9NNX1	7286	TUFT1	0.089775363	0.485215479	-0.882609572	1.284729899	0.219375716	-0.739791521	-1.226919777	-0.088205791	0.826647225	NA	0.340490389	0.527737754	0.397652029	-0.439889168	-0.585046436	-0.35129709	-4.39E-05	1.049139278	-0.324029062
Q9NP50	58516	SINHCAF	-0.504121943	0.135078889	-0.314143418	-0.091603258	0.024427161	-0.140960576	-2.794548932	-0.697723045	0.842732427	-1.525817734	-1.313534898	-0.199724155	-0.559764943	-1.291344319	1.391457688	NA	NA	-0.262174704	-0.460738323
Q9NP58	10058	ABCB6	1.011513483	0.702245302	0.518535255	0.790907177	0.296752682	0.563287522	0.827517518	1.220153401	0.583963612	0.49653352	0.514682778	0.384428169	0.349956925	0.475021906	0.56076403	0.538429391	0.881365188	0.288732194	0.789808071
Q9NP61	26286	ARFGAP3	0.034538646	-0.107228394	-0.207966383	-0.304166615	-0.285818323	-0.06223209	0.199480047	-0.036458059	-0.329017165	0.119256928	-0.271742669	-0.265846977	0.036332455	-0.271817419	-0.207741144	-0.242718641	0.425913702	-0.117068075	-0.137391279
Q9NP64	51538	ZCCHC17	0.010323699	0.049504013	-0.348354677	-0.178270118	0.361926871	0.376968365	-0.242622879	-0.126133767	-0.853212076	-0.512268472	-0.275128035	-1.181114976	-0.662645071	-0.48985454	-0.608246267	-1.238557049	-1.70234387	-0.287642026	0.41037881
Q9NP66	10363	HMG20A	0.151906245	0.054222066	-0.803057935	-0.291856979	-0.036633398	-0.05727362	-0.61380244	-0.317292105	-0.084704917	-0.09499367	-0.223784348	0.087643541	-0.497391197	-0.156312098	0.481436252	0.653126828	0.909651899	-0.095082194	-0.044121413
Q9NP72	22931	RAB18	0.423792959	0.115020294	0.695172624	0.581321964	0.29601357	0.312466483	0.269463953	0.481690895	0.53947166	0.164239352	0.08446265	0.30233031	0.441333482	0.68530263	0.52009348	0.081692121	-0.123125462	0.048835874	0.032868292
Q9NP73	79868	ALG13	0.02031331	-0.417386669	0.151345582	-0.936155559	-0.207940335	-0.407808822	0.610290164	0.117560888	-0.340884411	0.752802221	0.138576495	-0.091046501	0.036918179	0.239934236	0.64557385	0.003940527	0.647904229	0.460685894	0.167959616
Q9NP74	54873	PALMD	1.441191625	0.125142124	0.204843083	1.247790923	-0.215844592	-0.017993778	0.298908215	1.341694574	0.901846233	-0.087934432	0.415221421	1.20926418	0.300662573	0.163890026	0.074358209	0.044413836	0.789906979	0.768793795	0.269787129
Q9NP77	29101	SSU72	-0.194989412	0.100925559	-0.043828869	-0.260766635	-0.015788696	-0.431989214	-0.117325476	-0.190042909	-0.430825997	-0.091741117	-0.342913295	0.163297095	-0.490883082	0.272459972	0.289278596	0.559007037	0.35751358	-0.214754206	0.204073231
Q9NP79	51534	VTA1	0.383061411	-0.122206562	-0.020628597	-0.309207106	0.233803148	0.6395192	0.145154374	0.055826108	-0.17947471	-0.118996623	-0.12826331	-0.235496108	-0.041521812	0.44008245	0.192457739	0.284769059	0.234471424	0.237521388	-0.103888209
Q9NP80	50640	PNPLA8	-0.012917341	0.494744094	0.219609028	0.341234524	0.322874566	0.23453621	0.192507365	0.60586223	0.579137918	-0.338239969	0.143982753	0.269859038	0.384427109	0.594857825	0.674796937	0.164765738	0.090765858	0.550906562	0.473174039
Q9NP81	54938	SARS2	0.000288343	-0.470417466	-0.442362626	-0.130130639	-0.358003901	-0.353340686	-0.61957999	-0.3013323	0.02478032	0.107799958	-0.079270036	-0.180705041	-0.466382297	-0.435755653	-0.210811361	-0.389197332	-0.174730711	-0.162479543	-0.262619768
Q9NP84	51330	TNFRSF12A	0.959101529	NA	NA	NA	NA	NA	-0.941326925	-0.594311327	1.131080892	1.011448668	0.781955082	0.917494749	0.921399167	0.402903336	-0.157502838	0.322608463	-0.634063075	0.873231191	-0.616292872
Q9NP92	10884	MRPS30	0.205255918	0.600965809	0.453315118	0.447138134	0.546703656	0.25411437	-0.356579967	0.294437687	0.159787263	0.344411071	0.411244749	-0.107173434	-0.058393862	0.059522237	0.074048573	0.071101193	0.046349301	0.232317744	0.791829935
